class,image_path,name,xmax,xmin,ymax,ymin
,3d9ae21e377fc158cbca5abe315bd531.jpg,,,,,
,5239f84541aa60064fee1affa911f968.jpg,,,,,
,a97decd805125da66be93c9fa9798c11.jpg,,,,,
,3ce95346a9335a7e99883c32b5a26904.jpg,,,,,
4,452a214759bbf89d13fd2e74f740d760.jpg,CONSTRUCTION_ROAD,1815,173,1091,265
4,452a214759bbf89d13fd2e74f740d760.jpg,CONSTRUCTION_ROAD,1899,903,1144,216
,cbbe9ca1f1de6c0258ff6dff6af2f5b9.jpg,,,,,
,3e7dd159466f14474a0173e9b02f512a.jpg,,,,,
2,e93d82b90d414e1a1918bf8075dc61f8.jpg,POTHOLES,1190,818,626,456
3,93ba191f0efe9d01b74b76b26b63f530.jpg,GARBAGE,349,5,895,705
,d07b063a0f6e9e0c11b75e67875fe1fd.jpg,,,,,
0,901209d8aab9ccb3e71d302ce4a56d63.jpg,GRAFFITI,1701,659,455,181
,a7c6033b5590d7038f95f2ac3359715e.jpg,,,,,
0,c1dd7dff2789ed938828c1866b2c9eb2.jpg,GRAFFITI,1359,1092,460,330
0,c1dd7dff2789ed938828c1866b2c9eb2.jpg,GRAFFITI,614,3,489,248
2,c1dd7dff2789ed938828c1866b2c9eb2.jpg,POTHOLES,1108,826,613,419
,ec8a4af807d543091cb7ffaf6f6bf245.jpg,,,,,
,041f2a0fe411e46241675f617383a058.jpg,,,,,
,b86a8d375eddab91e3a95c2f1cb9836c.jpg,,,,,
0,558fb84d82de25d729245a61dfe9c214.jpg,GRAFFITI,1089,336,625,278
0,558fb84d82de25d729245a61dfe9c214.jpg,GRAFFITI,1907,1058,711,298
0,558fb84d82de25d729245a61dfe9c214.jpg,GRAFFITI,1481,841,524,294
4,ec864449ea37e494d464ea78a884497d.jpg,CONSTRUCTION_ROAD,529,10,717,146
,9f35922cfc04ec5afe344477a1866d8d.jpg,,,,,
,0c635a57a4e2337ed8fa32870016ac05.jpg,,,,,
3,5308cea79b11d9fe6ce42d6d1f517263.jpg,GARBAGE,431,86,558,434
8,e3ccfef1e45fb39f5646b6177eec25a4.jpg,SAND_ON_ROAD,1658,1018,462,282
3,e3ccfef1e45fb39f5646b6177eec25a4.jpg,GARBAGE,1914,1647,444,315
,ca6e2ab2df6d87b8b9767b83a0535d93.jpg,,,,,
4,e219f28ed91a7de4edecc60ccdb9d8bb.jpg,CONSTRUCTION_ROAD,1889,1186,711,279
2,12f522d41ce390947429ffb38cc5a539.jpg,POTHOLES,374,2,635,448
7,49483a710939d37afc304eee1aff74ed.jpg,BAD_BILLBOARD,1516,1014,497,312
,018441aca0d10d25829c985bc400596b.jpg,,,,,
3,4ab6d2389e3ac7480d0693c979547e43.jpg,GARBAGE,1230,966,482,362
,f646595934710cb2e69d1cb3b6ad66dc.jpg,,,,,
,ab0870d8a1b14dc7c76b56614ff4420a.jpg,,,,,
,c6de04a65fa6782b2478e6640584303b.jpg,,,,,
4,5cd3d8da828117dc2e321933099bfeeb.jpg,CONSTRUCTION_ROAD,650,-12,814,44
4,5cd3d8da828117dc2e321933099bfeeb.jpg,CONSTRUCTION_ROAD,1008,238,603,236
,6f709afaea963c65e7a83e407cd7fac8.jpg,,,,,
3,34a8e14fa87d97526a322c54966e6d06.jpg,GARBAGE,1726,1434,908,742
2,34a8e14fa87d97526a322c54966e6d06.jpg,POTHOLES,1837,1060,892,530
2,34a8e14fa87d97526a322c54966e6d06.jpg,POTHOLES,634,-8,1023,555
4,ed8e552478fde2ad2483fa17d2b4f52a.jpg,CONSTRUCTION_ROAD,1848,80,667,338
4,72a315be9cd2661d1d38ce43470bff45.jpg,CONSTRUCTION_ROAD,1877,-3,811,200
4,72a315be9cd2661d1d38ce43470bff45.jpg,CONSTRUCTION_ROAD,986,-3,761,246
,426a191f5cb814176097dd08e09eab5d.jpg,,,,,
3,4285e5234c3d350e650cbdf2bf143556.jpg,GARBAGE,230,4,656,536
3,4285e5234c3d350e650cbdf2bf143556.jpg,GARBAGE,1188,869,797,629
4,4285e5234c3d350e650cbdf2bf143556.jpg,CONSTRUCTION_ROAD,1502,930,522,299
,3d46e39f820eb580d37f36f8313f75b7.jpg,,,,,
4,5cf6e54ccca093fa59921abcbeb4142d.jpg,CONSTRUCTION_ROAD,1892,842,591,299
4,5cf6e54ccca093fa59921abcbeb4142d.jpg,CONSTRUCTION_ROAD,1345,47,540,284
,12262af4600e5b82b67cdfd43039550e.jpg,,,,,
,37db2e93eae009c53ce7e9f2b7ed89dd.jpg,,,,,
,cce5aa9afa38363ce68aa6f79f5015cd.jpg,,,,,
,34c1bdb42324022f8e2367de2bbf96ea.jpg,,,,,
,c310ba40f5341ebd134bf014e9cd3db2.jpg,,,,,
2,17804ccb4a08797d66c375a2caefe952.jpg,POTHOLES,1909,1339,1036,644
2,17804ccb4a08797d66c375a2caefe952.jpg,POTHOLES,824,78,783,538
4,db2b1b377c2e4937ba95d2db8b5564c9.jpg,CONSTRUCTION_ROAD,1891,1066,617,327
4,db2b1b377c2e4937ba95d2db8b5564c9.jpg,CONSTRUCTION_ROAD,489,0,520,277
4,db2b1b377c2e4937ba95d2db8b5564c9.jpg,CONSTRUCTION_ROAD,1165,646,484,335
,990a3f6913ec6e6ac13d3b9f68e653f9.jpg,,,,,
,7f902573102858a41f4ac7f56754e1a3.jpg,,,,,
2,224456a96af7c1727f3bb6029e2e4138.jpg,POTHOLES,1376,669,751,521
,ee4ffc53651c4f4313488d87e56a4d72.jpg,,,,,
2,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,POTHOLES,1360,786,483,323
2,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,POTHOLES,1730,1254,493,345
,2e7abe998a1e80904f850b83249c9ad3.jpg,,,,,
3,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,466,-3,418,218
10,66faace2d93d53b2e46d50921ebe0c32.jpg,UNKEPT_FACADE,1696,233,531,34
4,768862d238a517ba35573e7c510e7024.jpg,CONSTRUCTION_ROAD,1752,-3,1064,274
4,768862d238a517ba35573e7c510e7024.jpg,CONSTRUCTION_ROAD,1887,761,1060,192
3,cb734861a0e606e9e67913e051597576.jpg,GARBAGE,470,0,757,588
2,cb734861a0e606e9e67913e051597576.jpg,POTHOLES,1130,870,713,479
,d4486d5614aeacfcc3072ea3b156d363.jpg,,,,,
,a7544803f374a54308c322ecacaac1de.jpg,,,,,
,22513a0eba1dd917ad337942d174316e.jpg,,,,,
,1aea650e4c165ce54c077c04d3d1bf51.jpg,,,,,
3,459cb102ca28a85e6e5023f2ceb0f5bc.jpg,GARBAGE,1874,1601,967,822
,666ee5de200210d016e6b25f590a8e0a.jpg,,,,,
,d3842adfda2cefd5e3cdb588fc7d52b7.jpg,,,,,
,031ef9450a652442debd88b88daf3385.jpg,,,,,
4,519e6f8b6e54601f761506e7d16fd836.jpg,CONSTRUCTION_ROAD,1902,17,782,297
4,519e6f8b6e54601f761506e7d16fd836.jpg,CONSTRUCTION_ROAD,1911,1055,763,281
,2a3cb5400f28690d19350cca673411ba.jpg,,,,,
2,eed1d2bd4bd97e8afdbd98ce1540bc16.jpg,POTHOLES,1233,792,994,570
,a78f2ba0d8a43fe67f6a42ce8666301d.jpg,,,,,
,e205368e71a4e94e1e3d41109cf2c6b0.jpg,,,,,
,6987a585bb70c49e43eb00338ae5b22f.jpg,,,,,
,8d2373ad73c19ce863debcef82118ad3.jpg,,,,,
,575868c747ca75b66669888825b0ce50.jpg,,,,,
,df3616ec29acb652c10c725f184f375a.jpg,,,,,
,c6c6565d9e8540f4a7459f7527c74d1e.jpg,,,,,
2,89b767ea95fb4277660c6e354e7ddd85.jpg,POTHOLES,1830,1186,814,435
,036298cb1fff99326865eafe68b9f34e.jpg,,,,,
,7c5166df678ccca830e7dd7f2c552884.jpg,,,,,
,2f96e1f17c34ef8fe7b00d2527770451.jpg,,,,,
,1d192d9914271f78e00daf3c05b67d71.jpg,,,,,
2,79a09936a51e42919d3c08d58e6b55bd.jpg,POTHOLES,909,493,531,375
0,1575e69982c92c602dc363d00620d265.jpg,GRAFFITI,1519,56,600,215
4,1575e69982c92c602dc363d00620d265.jpg,CONSTRUCTION_ROAD,1795,200,758,299
,78a6e8ef17c742dfb279d12956cfcbc2.jpg,,,,,
3,6231fedce402ebf52dbd13a907d6f62e.jpg,GARBAGE,860,434,574,454
3,6231fedce402ebf52dbd13a907d6f62e.jpg,GARBAGE,617,218,570,457
4,06a1a000995ca2053a85a5a66847cc25.jpg,CONSTRUCTION_ROAD,1913,879,857,401
,87f0a7a650564b37c8ce838add9c5d9a.jpg,,,,,
7,11218184acaf2261a534075f1021042a.jpg,BAD_BILLBOARD,1872,1488,360,169
,a9050eb3674064008afd2dbaf7b60493.jpg,,,,,
,0b7d2ce04a23d64736152811a1ff250d.jpg,,,,,
7,1feb04bf8f381bf5ba5ef1a80bc6b937.jpg,BAD_BILLBOARD,1851,1360,305,91
7,1c4db38d385ad7b280d1523c7e09d2c9.jpg,BAD_BILLBOARD,1812,1154,98,-3
4,abf82539214b3da87bf65d49b5535f02.jpg,CONSTRUCTION_ROAD,1752,70,1067,376
4,abf82539214b3da87bf65d49b5535f02.jpg,CONSTRUCTION_ROAD,1893,929,1118,306
4,abf82539214b3da87bf65d49b5535f02.jpg,CONSTRUCTION_ROAD,973,-12,1107,339
,c237e1a7a0390692eda882b6393f3669.jpg,,,,,
,866889ebae591abc60fdd250ea3eb773.jpg,,,,,
,ed8848c4ce41d9ba70d6d1ab364094ed.jpg,,,,,
,247f060a8b9c93d5d2b356296d8a31d3.jpg,,,,,
,d3c0778a7809adfb561841d91aaebf63.jpg,,,,,
2,024602a9dbca6d8964416611c547fce1.jpg,POTHOLES,786,302,611,378
0,290f02bcde4d6382ca8daacb98a9fe14.jpg,GRAFFITI,387,6,364,216
2,509ddee4f282c85eb014cd755d14cca2.jpg,POTHOLES,623,7,960,682
,7ff2e474b49b28cd787244c6243a78fa.jpg,,,,,
,dd2b66369795e15dd426515282df809d.jpg,,,,,
,9c49c884f5ad228deebe93338f57eb18.jpg,,,,,
,7602c90406a80d48fc99d661c41f3a9c.jpg,,,,,
0,0dc0d15ccecaf6da95008fdc6c05fb6b.jpg,GRAFFITI,1121,722,571,454
4,6a533c4ab8409efa937f661257e279f1.jpg,CONSTRUCTION_ROAD,665,-27,749,75
4,6a533c4ab8409efa937f661257e279f1.jpg,CONSTRUCTION_ROAD,956,236,567,257
,7df6e7716707a7d6569bbeacb6241922.jpg,,,,,
4,8f2ae4df2f06c1134e3d880c6006911c.jpg,CONSTRUCTION_ROAD,1049,7,415,135
,51d2c6629f6e72f127b40e13bd74f034.jpg,,,,,
4,d279bfb10fc775dc4bea204489933b45.jpg,CONSTRUCTION_ROAD,1847,1050,567,284
4,d279bfb10fc775dc4bea204489933b45.jpg,CONSTRUCTION_ROAD,468,0,568,319
4,d279bfb10fc775dc4bea204489933b45.jpg,CONSTRUCTION_ROAD,760,258,497,337
,7f2e5154b15c998b1c724acb2106fe07.jpg,,,,,
4,447ecca261014f674bcc513cae5fdd73.jpg,CONSTRUCTION_ROAD,585,13,453,230
3,c17e0dd754c9d79bf44272b5a2e21b8d.jpg,GARBAGE,1884,1494,546,407
3,c17e0dd754c9d79bf44272b5a2e21b8d.jpg,GARBAGE,1915,1668,557,403
,bac6f16b0559e86e6c578cd94059373b.jpg,,,,,
,172ebef5bbbbc2f47cf520cbc67e72dc.jpg,,,,,
4,9d06509575378d043166fcb536f7bb9f.jpg,CONSTRUCTION_ROAD,867,31,801,40
4,9d06509575378d043166fcb536f7bb9f.jpg,CONSTRUCTION_ROAD,980,377,588,245
,7f031bf160701c812d157c4bcd9bf3e7.jpg,,,,,
,3091f4673a9c5917114aa7bcdb07685a.jpg,,,,,
2,0f69f4b3c6e1bd19b3498f62b05e5726.jpg,POTHOLES,1391,950,1063,556
,72bb8fe8f8cd04861174084ef38d0998.jpg,,,,,
,a7a3b87b78fc39970376106e53db897f.jpg,,,,,
3,eeedb0a9936598991fdd61e7a6b0832c.jpg,GARBAGE,1912,1670,604,448
,ee17aaaa415a229b3e574d5b6e6ca3fa.jpg,,,,,
,6314060b6cba662ef16ae8e2b643589a.jpg,,,,,
4,79edaf5b0cd4df315b498409cb8a2132.jpg,CONSTRUCTION_ROAD,1905,1126,585,261
4,79edaf5b0cd4df315b498409cb8a2132.jpg,CONSTRUCTION_ROAD,1625,194,598,269
4,79edaf5b0cd4df315b498409cb8a2132.jpg,CONSTRUCTION_ROAD,896,5,599,264
,7b9adb80781158594f6d042f6173ca73.jpg,,,,,
4,758e9f1cc7aa08b5027e5614029da39f.jpg,CONSTRUCTION_ROAD,1898,1023,866,178
3,d4d781dced7dcd47fbf972afd0093d38.jpg,GARBAGE,1910,1244,733,362
3,274724c9cb292b1c96e5a442d730ed74.jpg,GARBAGE,1163,584,580,370
,8712b7775012e2de10ebf138e6792fa5.jpg,,,,,
,636b1d29c9fde22df11c18527edebc8d.jpg,,,,,
3,674bc35e35d80de9818d07e0920b6f98.jpg,GARBAGE,496,127,416,274
,e1f9180591ad315c19f85ef683a9dca4.jpg,,,,,
,d99df1a817fb1a173a4698745836c4fc.jpg,,,,,
0,7006e8420c02eb8dfb3cdf0d73a0b8b5.jpg,GRAFFITI,656,373,363,233
8,7006e8420c02eb8dfb3cdf0d73a0b8b5.jpg,SAND_ON_ROAD,358,46,399,251
,d4ce6a7c22642d91b55de360125c3736.jpg,,,,,
,3c010467854fa2f8560122078cb176f9.jpg,,,,,
4,dd1b771e20965f1743af4a6ce0b1fd0a.jpg,CONSTRUCTION_ROAD,568,7,671,177
4,dd1b771e20965f1743af4a6ce0b1fd0a.jpg,CONSTRUCTION_ROAD,849,112,567,235
4,5335fcd5f2f94bd4f9593cff0da9f5b0.jpg,CONSTRUCTION_ROAD,1908,1459,506,323
4,5335fcd5f2f94bd4f9593cff0da9f5b0.jpg,CONSTRUCTION_ROAD,699,12,632,210
4,5335fcd5f2f94bd4f9593cff0da9f5b0.jpg,CONSTRUCTION_ROAD,1919,1661,556,308
3,55b731f090fa916933ecdae174ec6bed.jpg,GARBAGE,1857,1477,593,433
4,9bc9de2d72848efced1248fa8926a64a.jpg,CONSTRUCTION_ROAD,1882,305,909,408
,a43d9b7fbbeb4ddce0f1e6d7959afcbf.jpg,,,,,
,7b4e338911777cd6461340b43bde53b4.jpg,,,,,
7,103eee59da3bb2e9e47f96f958cffc81.jpg,BAD_BILLBOARD,501,99,491,331
4,9b126e611fc34757f48131fae424f97e.jpg,CONSTRUCTION_ROAD,553,22,700,189
4,86a9e12bd134a7cd97c0f4667926d318.jpg,CONSTRUCTION_ROAD,1854,99,967,228
4,86a9e12bd134a7cd97c0f4667926d318.jpg,CONSTRUCTION_ROAD,1037,18,941,182
,ba1c47bae31082e4d053f2d6ec262fc5.jpg,,,,,
,881d881f656bc7e49f0e5d9118d84d18.jpg,,,,,
4,997ce1ea7dd7f0b92954bf14ba38e9ff.jpg,CONSTRUCTION_ROAD,883,311,475,232
,273bed069dc4902598c58163603dd2fd.jpg,,,,,
3,12a2ffd36db0cb4fffac261c6a39e356.jpg,GARBAGE,1911,1677,646,513
3,38be5b4892b5e9049974ae7f965b0a33.jpg,GARBAGE,755,475,417,305
,8f341bbc82d2767b9a3cd1fc8cb8136e.jpg,,,,,
,46627c685bb829f53679987362f975be.jpg,,,,,
2,6806407db8f4902f10fc670d88d625f8.jpg,POTHOLES,1060,248,1055,685
,622811929fdf2d380c12166e953e09d5.jpg,,,,,
3,9324e16517d72bd47b56374c7169a4a6.jpg,GARBAGE,267,0,916,771
4,4f414b816a87f471d7bc19ef0703a310.jpg,CONSTRUCTION_ROAD,1920,1065,836,100
4,4f414b816a87f471d7bc19ef0703a310.jpg,CONSTRUCTION_ROAD,668,2,632,300
4,4f414b816a87f471d7bc19ef0703a310.jpg,CONSTRUCTION_ROAD,1553,748,588,237
,5847f6b3d8c27bd5942298eaced02fd4.jpg,,,,,
,f96272c164d233e5ca0b371b854158e6.jpg,,,,,
4,de593ad9f2051ca66566b65c5bfa3af6.jpg,CONSTRUCTION_ROAD,1909,531,1068,275
,7e6a3d16dc2dcd593e7c501cb28996c4.jpg,,,,,
,0d01179e058c1f6706e04c7a2d90a7f8.jpg,,,,,
4,581bf36febbbd19a9f2d8088a5b20976.jpg,CONSTRUCTION_ROAD,1917,1023,974,196
4,581bf36febbbd19a9f2d8088a5b20976.jpg,CONSTRUCTION_ROAD,1677,840,773,210
4,5c39e05f60377582db26fd398a0a62aa.jpg,CONSTRUCTION_ROAD,1911,645,619,230
4,5c39e05f60377582db26fd398a0a62aa.jpg,CONSTRUCTION_ROAD,1614,37,646,217
4,5c39e05f60377582db26fd398a0a62aa.jpg,CONSTRUCTION_ROAD,534,13,644,154
,2867d05fe051716848caa71bb08a23a0.jpg,,,,,
,b202b56d3790b142e01e3fcd98f1de23.jpg,,,,,
4,5fb791a2acf8b9489273ceac8989ecef.jpg,CONSTRUCTION_ROAD,1917,45,1089,208
4,5fb791a2acf8b9489273ceac8989ecef.jpg,CONSTRUCTION_ROAD,1917,943,1160,135
,42d1e83d894ed7653a1709c2059e9005.jpg,,,,,
,4103a80cd25bea22059bd91889c955ce.jpg,,,,,
,006e70d6a51af3e670bbe712a83aa1c5.jpg,,,,,
,95c1f10606658a7586d509e90819bcf2.jpg,,,,,
3,b9246e0dc0d0e717c4bfa076e1dca41d.jpg,GARBAGE,314,85,609,473
7,9f7ff9dbe56f412589a0e680e9aebe90.jpg,BAD_BILLBOARD,1520,894,370,180
,b865c9586d1d0183e4e9ac3e64e373b7.jpg,,,,,
,bc1b3db65aefb48b974e6290cea74f81.jpg,,,,,
4,a4022e05023a8c4469cae024e4a77957.jpg,CONSTRUCTION_ROAD,1494,31,642,261
4,a4022e05023a8c4469cae024e4a77957.jpg,CONSTRUCTION_ROAD,1916,818,601,256
,b3d749d99ccfeaf2a34e75eee82f654c.jpg,,,,,
3,bdcac3d0353bed96d1afb7b05c816aef.jpg,GARBAGE,1051,590,402,272
,c1b6242723cb2fc796913093317a9850.jpg,,,,,
4,f52b409249cf7fadb18c0d048528f527.jpg,CONSTRUCTION_ROAD,1896,518,778,53
4,f52b409249cf7fadb18c0d048528f527.jpg,CONSTRUCTION_ROAD,1404,-5,786,45
,0b031e5daf99981b7d907b5ab76b49be.jpg,,,,,
4,f323e5e697ebb8d27172ed3569054014.jpg,CONSTRUCTION_ROAD,648,8,576,375
,6f89918487fa30edf85401c9fbf0561e.jpg,,,,,
,a39979a52b05782be731057be1532bd7.jpg,,,,,
,226372c92b43215633c7cb32c1c07752.jpg,,,,,
,31300bc143de27d030717fd56be404f5.jpg,,,,,
,963c3ae29ae75909cd7b05141b3b44bf.jpg,,,,,
3,f87d5113a8b529e1b6b51a89290212aa.jpg,GARBAGE,889,674,622,510
,a444eed183b578cc00f2fe3cfa34cc5a.jpg,,,,,
,3e22d5cec0172e0be4dab772ca5abf57.jpg,,,,,
,7bde75308e477d6139a7b085fe30da7d.jpg,,,,,
3,dd21a46b03cf55515940ea7636264bb4.jpg,GARBAGE,1336,903,775,484
,7787ddecc13464ec3ccae7c70a868356.jpg,,,,,
,ae0f2a660d9bcebf685f63ca5243fdc4.jpg,,,,,
4,1069dd5f933779d26440955e7612c376.jpg,CONSTRUCTION_ROAD,1896,-18,1053,220
,cce56a4846e00ada08eb868bd8fb4eaa.jpg,,,,,
,40f34446c449402c0806671313981836.jpg,,,,,
,aff4d7b1954cda6edb12ec7a5c698d0e.jpg,,,,,
3,410d2f52272bd6dff5f834c162f03393.jpg,GARBAGE,1517,1228,438,294
3,410d2f52272bd6dff5f834c162f03393.jpg,GARBAGE,1911,1592,436,268
2,27c3172aecddba59deef0ebee816495c.jpg,POTHOLES,850,291,592,307
3,1b0c84dee3136e2417c27ad522922cf3.jpg,GARBAGE,483,122,415,280
,ece3584ebc6aa510538afababc6425ed.jpg,,,,,
,a014605e1f72034ffee9b542508d5416.jpg,,,,,
,8d7ec11a15a461a5b1ec26720755e73f.jpg,,,,,
,2e084f85d12f22b4141b3a5c07eee31f.jpg,,,,,
3,72eaa8f13393af7b013e5ca681222da2.jpg,GARBAGE,1791,1506,870,710
3,168fa025fe167d040e556cf714d5b40d.jpg,GARBAGE,1088,811,384,286
3,168fa025fe167d040e556cf714d5b40d.jpg,GARBAGE,1265,952,387,283
3,168fa025fe167d040e556cf714d5b40d.jpg,GARBAGE,894,572,407,267
,be52aa6df1a41b690444c6fa2d54ae13.jpg,,,,,
4,e4320775805f6679c8e69ab73df2eebb.jpg,CONSTRUCTION_ROAD,1566,914,598,227
,7396e7b355c2a5f195e78370f3c50441.jpg,,,,,
2,8f5131b0d25935a7cdc277f46e705d40.jpg,POTHOLES,1678,1007,1090,584
,2e811a337b4f2eac5858fe0a8824b422.jpg,,,,,
4,8b84e05d2d6532cfb593357a9b422bff.jpg,CONSTRUCTION_ROAD,1911,895,528,261
4,8b84e05d2d6532cfb593357a9b422bff.jpg,CONSTRUCTION_ROAD,950,28,533,265
4,8b84e05d2d6532cfb593357a9b422bff.jpg,CONSTRUCTION_ROAD,1437,339,531,272
3,0081b25823f23a536c9f1952491db636.jpg,GARBAGE,767,440,611,485
,2a9aa56b8d7db093a0f97da81940b4bf.jpg,,,,,
4,3bce334b1cca0548e22f70ad016f90f8.jpg,CONSTRUCTION_ROAD,1901,882,1030,113
7,3dfc746373364129f8283edd684ce3be.jpg,BAD_BILLBOARD,1624,1302,323,180
4,778747a1758123cb7036dc94635f1ccc.jpg,CONSTRUCTION_ROAD,1907,907,728,133
,ba6b953922612d559f4a8d02119843e5.jpg,,,,,
,f3f3aac6d12a89d9077aba3acd7ef748.jpg,,,,,
,67d071dd8b5c3f2ec11a61a681e5ca62.jpg,,,,,
4,583dd42b922542f8473f2fdba3aa410f.jpg,CONSTRUCTION_ROAD,1844,26,846,193
,360aed5df4c3a0cc7f95a97718671231.jpg,,,,,
,ce0b41cfd395a83ef9dd9e5b1a534567.jpg,,,,,
2,4a3ce218192a70f1476ebb225407867b.jpg,POTHOLES,1191,807,699,468
2,4a3ce218192a70f1476ebb225407867b.jpg,POTHOLES,1677,1052,794,531
,af9a58175d87013ea24d6ccfc667a7a6.jpg,,,,,
7,a837318d2dee23ee441c9cf7687bc649.jpg,BAD_BILLBOARD,1910,1318,379,146
4,a837318d2dee23ee441c9cf7687bc649.jpg,CONSTRUCTION_ROAD,559,4,641,88
4,a837318d2dee23ee441c9cf7687bc649.jpg,CONSTRUCTION_ROAD,864,68,553,186
,762315726b39cd560720befb5f73a559.jpg,,,,,
,990038ac7b8c82ca7f1ad37e97df4ab4.jpg,,,,,
,6714efa643679e3775d14f8efd122db1.jpg,,,,,
4,3fb61bbd29dbe96f17cb31f6f7bfcd66.jpg,CONSTRUCTION_ROAD,1855,517,569,254
4,3fb61bbd29dbe96f17cb31f6f7bfcd66.jpg,CONSTRUCTION_ROAD,1060,21,557,265
4,3fb61bbd29dbe96f17cb31f6f7bfcd66.jpg,CONSTRUCTION_ROAD,1905,1289,561,233
2,1f40c74ea64f15614324a366563d9bd7.jpg,POTHOLES,1240,584,1012,512
3,c73914da78a4cab3f89af612dfaf5972.jpg,GARBAGE,1925,1120,806,459
,5394abfe9e1b1b3aa0b17fdeeba6cb17.jpg,,,,,
,9629cf333b5ee6c0a858073015263785.jpg,,,,,
,13107841709fe9b7851ba69f1d7f51b7.jpg,,,,,
,08be28ab3a97154503c724d094a91e51.jpg,,,,,
,b8e9ac9599f09131b7229eafb7ebbdc1.jpg,,,,,
4,acc690b2a158de207acc22cf8d3dd109.jpg,CONSTRUCTION_ROAD,1865,155,652,267
4,acc690b2a158de207acc22cf8d3dd109.jpg,CONSTRUCTION_ROAD,722,2,652,273
4,acc690b2a158de207acc22cf8d3dd109.jpg,CONSTRUCTION_ROAD,1917,1461,638,204
,c7d7d031b5086f5c91833b6efa277d71.jpg,,,,,
,1fc5fb0958415c9c067a7c3eafa72812.jpg,,,,,
7,e0b8d3ca586891bd06d7336336827f63.jpg,BAD_BILLBOARD,1897,1356,338,63
4,2259bf329f81be702f34cd6ed8d3c690.jpg,CONSTRUCTION_ROAD,744,274,477,339
4,2259bf329f81be702f34cd6ed8d3c690.jpg,CONSTRUCTION_ROAD,443,23,481,337
4,3b18edc84a69785a65a87f9cf4683d76.jpg,CONSTRUCTION_ROAD,942,305,590,235
4,3b18edc84a69785a65a87f9cf4683d76.jpg,CONSTRUCTION_ROAD,665,-27,809,65
4,3b18edc84a69785a65a87f9cf4683d76.jpg,CONSTRUCTION_ROAD,826,116,669,181
3,40e04e98317e450993712e89ae62f950.jpg,GARBAGE,1229,843,390,266
,cbabdf39160d2b7e8404881e3333374d.jpg,,,,,
,17498f8e4591a6004cdafd1abb05640e.jpg,,,,,
,9ac79202e33c8180606d16d645866e14.jpg,,,,,
,534a2bfb5597b75f64b097d3a2d8a9f4.jpg,,,,,
,a3e4584c670aeb942f08786a5dc626fe.jpg,,,,,
,f917a56dc035cc3fbef2acefc86cf260.jpg,,,,,
3,ba8c3ffd4f1eeb6270b78e280e4fd0b9.jpg,GARBAGE,1917,1703,606,487
4,c59e81a5924d1bd3e00334700ec81bb5.jpg,CONSTRUCTION_ROAD,1903,1251,568,271
4,c59e81a5924d1bd3e00334700ec81bb5.jpg,CONSTRUCTION_ROAD,1341,32,595,262
4,c59e81a5924d1bd3e00334700ec81bb5.jpg,CONSTRUCTION_ROAD,663,-3,604,229
0,1febb7cc0e072a72fa222017e326677c.jpg,GRAFFITI,1915,1377,666,197
0,1febb7cc0e072a72fa222017e326677c.jpg,GRAFFITI,831,304,543,236
,5bd8503e41ba7ee0a4812507788e51ed.jpg,,,,,
,8be32e879f3e2370fc52a2b0e72c74cc.jpg,,,,,
,4a5b5cdf8bdeb1ad82cbdd1fa061e8fc.jpg,,,,,
,20d37ff709ed6cbb8767b5ffe1753a08.jpg,,,,,
9,946557d796dd205a63e5c19262616a49.jpg,CLUTTER_SIDEWALK,1950,81,718,392
3,5b86d80194dcca2200c066f1a26ecb43.jpg,GARBAGE,649,-3,730,387
3,5b86d80194dcca2200c066f1a26ecb43.jpg,GARBAGE,1016,731,727,556
,9c91f216822609089879c21e6e7c2341.jpg,,,,,
,fdabae5cd3d2362da0a0beea45d8f51e.jpg,,,,,
,e37986d157cce080e33ad52abcb96a23.jpg,,,,,
,9ab9f0d186a58d85f647954eb9a3680d.jpg,,,,,
,6e552ddddf7eca5332e28b50bb235379.jpg,,,,,
,b265f7e4d6bd6193154df6e541c05fef.jpg,,,,,
4,a7e9450f7ca01da6619e3785b8144089.jpg,CONSTRUCTION_ROAD,680,15,601,154
4,a7e9450f7ca01da6619e3785b8144089.jpg,CONSTRUCTION_ROAD,1828,1009,724,116
4,a7e9450f7ca01da6619e3785b8144089.jpg,CONSTRUCTION_ROAD,1654,840,587,199
,d9a543221435783c40f33712faa6e771.jpg,,,,,
,a0d06453911e7805549160cc33b482f8.jpg,,,,,
7,e00756c8cca335113ec8b5e42237ab4b.jpg,BAD_BILLBOARD,1923,1559,462,259
,99ed80a349b01e5af06a492f0ea57d1d.jpg,,,,,
4,7a4eeea135f0b77eace9cd640bc94a32.jpg,CONSTRUCTION_ROAD,1803,48,1082,169
4,7a4eeea135f0b77eace9cd640bc94a32.jpg,CONSTRUCTION_ROAD,1884,842,1022,164
4,7a4eeea135f0b77eace9cd640bc94a32.jpg,CONSTRUCTION_ROAD,1000,-19,1122,130
4,3887cf8d39e67c94041c9969d8dd5477.jpg,CONSTRUCTION_ROAD,1907,109,583,24
,c384ce5ff249da5678c210e6aabfb045.jpg,,,,,
4,44171c30e32cfceb00522bf102f6e288.jpg,CONSTRUCTION_ROAD,1896,-18,1006,218
